gender,age,ethnic,education,Q5,AI_Support,AI_Trust,AI_Understanding,FOMO,AI_Benefit,AI_Efficiency,AI_Optimism,AI_Risk,Transparency_Importance,AI_Dependency,income,Party_ID,Ideology,religious,Q23,State,Respondent Group,Party_Label,State_Name,State_Color,Democrat,Republican,Independent
1,6,4,2,1,4,4,4,4,4,4,3,2,4,4,4,1,3,2,2,30,"Scenario #5, Treatment",Democrat,New Jersey,Blue,1,0,0
2,6,4,2,1,3,3,3,2,3,3,3,3,3,3,4,2,4,2,2,43,"Scenario #1, Treatment",Republican,Texas,Other,0,1,0
1,6,6,4,1,1,1,4,2,2,3,2,5,3,4,4,2,4,9,2,14,"Scenario #6, Treatment",Republican,Indiana,Other,0,1,0
1,5,6,2,1,5,4,2,5,4,5,4,4,4,5,5,3,6,8,2,38,"Scenario #3, Treatment",Independent,Pennsylvania,Swing,0,0,1
1,7,4,5,1,3,4,4,4,4,3,4,2,4,4,5,2,4,10,2,9,"Scenario #4, Treatment",Republican,Florida,Other,0,1,0
2,7,6,5,1,3,3,4,4,4,3,3,4,4,4,6,3,6,1,2,49,"Scenario #6, Treatment",Independent,Wisconsin,Swing,0,0,1
1,5,6,5,1,4,4,5,2,4,5,3,4,5,4,6,1,2,9,1,35,"Scenario #3, Treatment",Democrat,Ohio,Other,1,0,0
1,5,6,6,1,5,5,5,4,5,5,4,1,5,5,4,3,6,1,1,36,"Scenario #4, Treatment",Independent,Oklahoma,Red,0,0,1
2,7,6,2,1,3,3,2,4,4,4,4,2,4,4,4,1,2,1,2,38,"Scenario #2, Treatment",Democrat,Pennsylvania,Swing,1,0,0
1,5,6,6,1,5,5,5,5,5,5,5,1,5,5,6,1,1,1,1,24,"Scenario #6, Treatment",Democrat,Mississippi,Red,1,0,0
1,3,3,3,1,4,4,4,4,4,4,4,2,4,4,3,1,6,3,2,22,Control Scenario,Democrat,Michigan,Swing,1,0,0
1,3,6,6,1,5,4,5,5,4,5,4,1,5,4,5,1,1,5,2,32,"Scenario #2, Treatment",Democrat,New York,Blue,1,0,0
1,4,6,5,1,4,4,3,4,5,5,4,2,4,5,6,3,7,2,2,32,"Scenario #5, Treatment",Independent,New York,Blue,0,0,1
1,5,6,2,1,4,4,5,5,3,3,3,2,5,4,4,1,4,3,2,47,"Scenario #2, Treatment",Democrat,Washington,Blue,1,0,0
1,4,6,2,1,3,4,5,4,4,4,5,2,3,4,1,2,4,9,2,5,"Scenario #5, Treatment",Republican,California,Blue,0,1,0
2,5,6,2,1,3,3,3,3,3,3,3,3,3,3,3,1,4,2,2,38,"Scenario #4, Treatment",Democrat,Pennsylvania,Swing,1,0,0
1,2,6,3,1,4,3,4,4,5,3,4,2,4,5,1,3,6,1,2,10,"Scenario #2, Treatment",Independent,Georgia,Swing,0,0,1
1,4,4,5,1,4,5,4,4,5,4,4,1,4,5,4,3,6,2,2,32,"Scenario #1, Treatment",Independent,New York,Blue,0,0,1
1,4,6,2,1,4,4,3,5,5,5,5,1,5,5,3,3,7,9,2,10,"Scenario #3, Treatment",Independent,Georgia,Swing,0,0,1
2,5,6,4,1,4,4,4,4,4,4,4,2,4,4,3,1,4,2,2,38,"Scenario #6, Treatment",Democrat,Pennsylvania,Swing,1,0,0
1,2,4,5,1,5,5,4,4,4,4,5,1,4,4,5,1,3,2,1,43,"Scenario #4, Treatment",Democrat,Texas,Other,1,0,0
1,5,6,6,1,4,4,5,5,4,4,4,4,5,4,6,3,5,4,2,32,"Scenario #3, Treatment",Independent,New York,Blue,0,0,1
2,3,4,2,1,5,5,5,5,5,5,2,4,3,3,5,5,6,3,2,46,"Scenario #1, Treatment",Other,Virginia,Other,0,0,0
1,5,6,3,1,1,1,3,1,2,3,2,4,3,3,1,4,4,9,1,9,"Scenario #1, Treatment",Other,Florida,Other,0,0,0
1,5,6,3,1,5,4,3,4,5,5,5,3,5,4,2,2,4,3,1,9,Control Scenario,Republican,Florida,Other,0,1,0
1,3,6,4,1,3,4,5,5,3,1,3,2,5,5,4,3,7,1,1,9,"Scenario #6, Treatment",Independent,Florida,Other,0,0,1
1,4,4,3,1,3,3,3,3,3,3,3,3,3,3,4,2,4,9,2,1,"Scenario #1, Treatment",Republican,Alabama,Red,0,1,0
2,4,6,5,1,4,5,4,4,3,5,4,1,5,5,6,3,6,1,2,17,"Scenario #6, Treatment",Independent,Kentucky,Red,0,0,1
2,3,2,2,1,4,4,4,4,4,4,4,1,4,4,3,1,4,3,2,43,"Scenario #2, Treatment",Democrat,Texas,Other,1,0,0
1,3,4,6,1,3,3,3,3,3,3,3,3,3,3,1,2,4,10,2,12,"Scenario #5, Treatment",Republican,Idaho,Red,0,1,0
2,2,5,2,1,5,4,4,4,4,4,5,2,5,4,3,3,4,1,2,40,"Scenario #4, Treatment",Independent,South Carolina,Red,0,0,1
1,3,6,2,1,3,3,4,4,4,3,4,3,3,3,3,2,4,9,2,35,"Scenario #3, Treatment",Republican,Ohio,Other,0,1,0
2,3,6,4,1,5,4,5,4,4,3,4,2,5,4,4,3,7,1,2,17,"Scenario #3, Treatment",Independent,Kentucky,Red,0,0,1
2,5,6,4,1,2,1,2,2,3,1,4,3,5,3,2,3,4,1,2,35,"Scenario #5, Treatment",Independent,Ohio,Other,0,0,1
2,6,6,5,1,4,4,3,4,4,4,4,3,4,5,4,3,4,3,2,43,Control Scenario,Independent,Texas,Other,0,0,1
1,6,6,3,1,4,4,4,4,4,3,4,4,2,4,3,2,6,3,1,22,"Scenario #6, Treatment",Republican,Michigan,Swing,0,1,0
1,2,6,5,1,4,5,2,5,5,5,4,3,3,4,5,2,2,2,1,21,"Scenario #5, Treatment",Republican,Massachusetts,Blue,0,1,0
2,3,6,2,1,3,3,3,2,2,2,4,2,2,3,3,3,5,3,2,40,"Scenario #1, Treatment",Independent,South Carolina,Red,0,0,1
2,5,3,4,1,4,4,4,4,4,4,4,2,4,4,1,1,2,1,1,24,"Scenario #4, Treatment",Democrat,Mississippi,Red,1,0,0
1,3,6,3,1,1,1,4,1,3,4,2,3,3,4,3,1,1,9,2,22,"Scenario #4, Treatment",Democrat,Michigan,Swing,1,0,0
2,6,4,2,1,5,5,5,5,5,5,4,2,4,4,2,1,5,2,1,32,Control Scenario,Democrat,New York,Blue,1,0,0
2,4,6,2,1,2,2,4,2,3,2,4,2,3,4,3,2,4,1,2,43,"Scenario #4, Treatment",Republican,Texas,Other,0,1,0
1,5,6,2,1,5,5,5,5,5,5,5,1,5,5,4,1,1,2,2,5,"Scenario #1, Treatment",Democrat,California,Blue,1,0,0
1,7,6,3,1,3,3,2,3,3,2,4,2,4,4,2,1,1,9,2,3,"Scenario #4, Treatment",Democrat,Arizona,Swing,1,0,0
2,5,6,2,1,2,2,2,2,4,2,2,4,3,2,3,3,7,1,2,17,"Scenario #2, Treatment",Independent,Kentucky,Red,0,0,1
2,5,6,2,1,2,2,3,2,3,3,2,3,3,3,1,2,5,3,2,13,"Scenario #3, Treatment",Republican,Illinois,Blue,0,1,0
1,2,2,5,1,4,4,2,2,4,3,4,2,4,4,6,2,3,7,2,22,"Scenario #6, Treatment",Republican,Michigan,Swing,0,1,0
1,2,6,2,1,4,4,4,4,4,4,4,2,4,4,1,3,4,3,2,35,"Scenario #3, Treatment",Independent,Ohio,Other,0,0,1
1,3,3,3,1,4,4,4,4,5,4,4,1,4,4,1,1,6,3,2,32,"Scenario #5, Treatment",Democrat,New York,Blue,1,0,0
1,6,6,4,1,4,4,2,3,3,4,3,2,4,3,2,2,4,9,2,20,Control Scenario,Republican,Maryland,Blue,0,1,0
2,5,6,6,1,3,3,2,3,3,4,4,2,5,4,5,2,5,2,2,32,"Scenario #6, Treatment",Republican,New York,Blue,0,1,0
1,6,6,2,1,4,4,4,4,4,5,5,3,5,5,3,1,4,9,2,22,"Scenario #2, Treatment",Democrat,Michigan,Swing,1,0,0
1,5,4,3,1,4,5,2,4,4,4,5,3,5,5,4,2,3,8,2,43,"Scenario #1, Treatment",Republican,Texas,Other,0,1,0
1,7,3,4,1,4,4,3,2,3,3,4,3,3,3,3,1,4,10,1,43,Control Scenario,Democrat,Texas,Other,1,0,0
2,5,6,2,1,3,3,4,1,2,2,3,2,2,2,3,3,7,9,2,38,"Scenario #2, Treatment",Independent,Pennsylvania,Swing,0,0,1
1,2,3,2,1,4,4,4,5,2,4,5,3,5,4,3,1,6,3,2,32,"Scenario #2, Treatment",Democrat,New York,Blue,1,0,0
1,4,6,2,1,5,5,5,5,5,5,5,1,5,5,1,1,1,1,2,14,"Scenario #1, Treatment",Democrat,Indiana,Other,1,0,0
2,3,6,4,1,5,4,5,5,4,4,5,2,5,4,3,3,7,9,2,16,"Scenario #2, Treatment",Independent,Kansas,Red,0,0,1
1,4,3,2,1,3,3,3,4,3,3,3,3,3,4,4,1,4,3,2,7,"Scenario #6, Treatment",Democrat,Connecticut,Blue,1,0,0
1,3,6,4,1,4,4,4,4,4,4,4,2,4,4,5,3,6,5,1,16,"Scenario #1, Treatment",Independent,Kansas,Red,0,0,1
1,3,3,2,1,3,3,4,3,3,3,3,2,4,5,2,2,4,9,2,43,Control Scenario,Republican,Texas,Other,0,1,0
2,3,4,5,1,3,2,3,2,4,4,3,3,4,4,3,5,8,9,2,9,Control Scenario,Other,Florida,Other,0,0,0
2,4,6,4,1,1,1,4,3,3,1,3,2,3,4,1,3,4,1,2,38,"Scenario #5, Treatment",Independent,Pennsylvania,Swing,0,0,1
1,5,6,6,1,5,5,5,4,5,4,5,1,5,5,6,3,6,9,2,22,"Scenario #5, Treatment",Independent,Michigan,Swing,0,0,1
2,5,6,3,1,1,3,2,3,3,3,3,2,3,4,3,4,8,9,2,35,"Scenario #3, Treatment",Other,Ohio,Other,0,0,0
1,5,6,5,1,2,2,5,3,3,3,3,3,3,3,6,2,4,2,2,22,"Scenario #6, Treatment",Republican,Michigan,Swing,0,1,0
2,5,6,4,1,4,4,3,3,3,3,3,2,4,4,2,3,5,1,2,1,Control Scenario,Independent,Alabama,Red,0,0,1
1,6,3,3,1,4,4,3,3,4,4,4,2,4,4,4,1,3,3,1,33,"Scenario #3, Treatment",Democrat,North Carolina,Swing,1,0,0
2,4,6,1,1,3,3,1,3,3,3,3,3,3,3,3,2,8,2,2,9,"Scenario #2, Treatment",Republican,Florida,Other,0,1,0
1,7,6,3,1,2,2,4,2,3,2,2,4,2,3,3,4,6,1,1,10,"Scenario #4, Treatment",Other,Georgia,Swing,0,0,0
2,6,6,2,1,5,5,5,5,5,5,5,1,5,5,1,3,7,8,2,28,Control Scenario,Independent,Nevada,Swing,0,0,1
1,6,6,2,1,2,3,3,2,3,1,3,4,2,4,2,2,6,1,2,24,"Scenario #2, Treatment",Republican,Mississippi,Red,0,1,0
1,3,6,5,1,3,3,2,2,2,3,4,2,4,4,6,1,3,2,2,49,"Scenario #2, Treatment",Democrat,Wisconsin,Swing,1,0,0
2,7,6,2,1,4,4,2,2,4,4,4,2,4,4,2,1,4,3,2,33,"Scenario #5, Treatment",Democrat,North Carolina,Swing,1,0,0
1,4,6,2,1,4,4,4,4,5,5,5,2,5,5,2,3,4,2,2,27,Control Scenario,Independent,Nebraska,Red,0,0,1
1,3,6,2,1,4,4,2,4,4,3,4,1,4,2,1,3,7,9,2,16,"Scenario #2, Treatment",Independent,Kansas,Red,0,0,1
2,3,6,2,1,4,3,3,4,3,4,4,3,4,3,1,1,3,3,2,8,Control Scenario,Democrat,Delaware,Blue,1,0,0
2,2,6,5,1,3,3,4,3,4,3,3,3,4,3,4,3,4,9,2,38,Control Scenario,Independent,Pennsylvania,Swing,0,0,1
2,7,6,5,1,3,3,2,4,4,2,4,2,4,4,5,1,2,4,2,9,"Scenario #4, Treatment",Democrat,Florida,Other,1,0,0
1,2,6,5,1,4,3,4,4,3,4,3,2,3,4,6,1,2,9,1,43,"Scenario #3, Treatment",Democrat,Texas,Other,1,0,0
2,5,6,1,1,4,4,4,4,4,4,4,2,4,4,2,2,4,2,2,1,"Scenario #4, Treatment",Republican,Alabama,Red,0,1,0
1,2,6,2,1,4,2,5,4,4,4,5,3,4,4,5,3,6,2,2,1,"Scenario #6, Treatment",Independent,Alabama,Red,0,0,1
2,4,3,4,1,3,3,3,3,3,3,3,3,3,3,1,1,5,2,2,18,"Scenario #5, Treatment",Democrat,Louisiana,Red,1,0,0
1,5,6,3,1,4,4,4,3,3,3,4,4,3,5,6,1,4,6,2,1,"Scenario #1, Treatment",Democrat,Alabama,Red,1,0,0
2,6,6,2,1,4,4,4,4,4,4,3,3,4,4,2,1,2,2,2,9,"Scenario #4, Treatment",Democrat,Florida,Other,1,0,0
1,3,6,5,1,4,4,4,4,5,4,5,2,3,4,4,1,2,1,2,35,"Scenario #3, Treatment",Democrat,Ohio,Other,1,0,0
1,5,6,5,1,4,3,4,2,4,3,4,2,4,4,4,4,5,1,2,43,"Scenario #2, Treatment",Other,Texas,Other,0,0,0
1,3,6,3,1,5,5,5,3,4,4,4,1,5,5,3,1,2,9,2,1,"Scenario #1, Treatment",Democrat,Alabama,Red,1,0,0
2,3,2,5,1,3,3,3,3,3,4,3,2,4,4,3,1,3,6,2,5,Control Scenario,Democrat,California,Blue,1,0,0
2,4,6,3,1,1,1,2,2,3,3,3,4,2,2,3,1,2,3,2,47,"Scenario #3, Treatment",Democrat,Washington,Blue,1,0,0
2,3,6,3,1,2,2,4,2,2,2,2,1,2,2,1,2,5,1,2,47,"Scenario #1, Treatment",Republican,Washington,Blue,0,1,0
2,3,6,2,1,2,2,4,1,3,3,2,1,3,4,6,1,3,9,2,43,"Scenario #2, Treatment",Democrat,Texas,Other,1,0,0
1,6,3,2,1,5,5,5,5,5,5,5,1,5,5,5,1,6,3,2,21,"Scenario #1, Treatment",Democrat,Massachusetts,Blue,1,0,0
2,4,6,3,1,3,2,1,4,3,2,4,2,3,3,4,1,2,9,2,5,"Scenario #5, Treatment",Democrat,California,Blue,1,0,0
1,4,6,4,1,2,2,4,4,4,4,4,2,4,4,3,1,3,5,2,5,"Scenario #3, Treatment",Democrat,California,Blue,1,0,0
2,3,6,5,1,4,3,4,2,4,4,4,1,5,4,3,1,2,8,2,36,"Scenario #1, Treatment",Democrat,Oklahoma,Red,1,0,0
2,2,6,5,1,1,1,4,2,2,5,4,3,2,4,2,4,1,10,2,10,"Scenario #6, Treatment",Other,Georgia,Swing,0,0,0
1,7,6,6,1,3,2,3,3,3,3,4,2,4,4,6,3,7,1,2,38,"Scenario #4, Treatment",Independent,Pennsylvania,Swing,0,0,1
2,4,6,3,1,2,1,4,2,1,1,3,2,2,2,3,2,4,3,2,35,"Scenario #5, Treatment",Republican,Ohio,Other,0,1,0
2,5,6,4,1,4,4,4,4,4,4,4,2,4,4,4,3,6,3,2,10,"Scenario #5, Treatment",Independent,Georgia,Swing,0,0,1
1,6,6,3,1,5,4,4,5,3,4,4,2,4,5,3,3,6,3,1,43,Control Scenario,Independent,Texas,Other,0,0,1
2,5,6,2,1,2,2,3,3,2,4,2,4,3,4,2,2,4,1,2,9,"Scenario #5, Treatment",Republican,Florida,Other,0,1,0
1,3,3,3,1,4,4,4,3,4,4,4,2,4,4,3,1,4,3,1,43,"Scenario #6, Treatment",Democrat,Texas,Other,1,0,0
1,3,4,4,1,4,4,5,2,4,4,5,2,4,5,4,1,3,2,2,47,"Scenario #2, Treatment",Democrat,Washington,Blue,1,0,0
1,2,6,3,1,4,2,4,2,4,5,4,2,5,5,2,2,5,1,2,35,"Scenario #4, Treatment",Republican,Ohio,Other,0,1,0
2,7,6,3,1,3,3,4,4,4,4,4,4,4,4,2,2,5,3,2,10,"Scenario #4, Treatment",Republican,Georgia,Swing,0,1,0
1,3,6,6,1,5,5,5,5,5,5,5,2,5,5,6,2,7,2,1,13,"Scenario #3, Treatment",Republican,Illinois,Blue,0,1,0
1,7,6,3,1,1,1,5,4,4,4,5,2,5,4,5,3,6,2,1,13,"Scenario #2, Treatment",Independent,Illinois,Blue,0,0,1
1,3,6,3,1,3,3,4,4,3,3,3,3,3,3,3,3,6,2,2,36,"Scenario #1, Treatment",Independent,Oklahoma,Red,0,0,1
2,2,3,3,1,5,3,4,2,3,5,4,1,4,4,4,1,1,9,2,18,Control Scenario,Democrat,Louisiana,Red,1,0,0
1,3,4,4,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,9,"Scenario #4, Treatment",Independent,Florida,Other,0,0,1
1,5,6,4,1,4,5,4,3,4,4,5,2,5,4,4,3,5,1,2,38,"Scenario #5, Treatment",Independent,Pennsylvania,Swing,0,0,1
1,5,6,5,1,5,5,5,5,5,5,5,3,3,5,6,1,3,9,2,47,"Scenario #2, Treatment",Democrat,Washington,Blue,1,0,0
2,4,6,3,1,2,2,4,3,4,2,4,2,4,4,3,2,4,9,2,42,"Scenario #2, Treatment",Republican,Tennessee,Red,0,1,0
1,7,6,3,1,5,5,4,4,4,5,4,3,5,5,2,2,4,9,1,37,"Scenario #1, Treatment",Republican,Oregon,Blue,0,1,0
2,3,2,5,1,3,3,4,2,4,4,4,2,4,4,6,1,4,2,2,38,"Scenario #4, Treatment",Democrat,Pennsylvania,Swing,1,0,0
1,5,6,4,1,4,4,2,5,3,2,3,2,4,4,4,3,7,3,1,26,"Scenario #3, Treatment",Independent,Montana,Red,0,0,1
2,7,6,2,1,3,3,3,3,3,3,3,3,3,3,4,4,8,10,2,49,"Scenario #5, Treatment",Other,Wisconsin,Swing,0,0,0
1,5,6,3,1,4,3,4,2,1,1,1,1,2,4,4,3,6,1,2,19,"Scenario #4, Treatment",Independent,Maine,Other,0,0,1
2,5,6,4,1,5,4,4,5,4,4,5,2,5,4,2,1,3,1,2,1,Control Scenario,Democrat,Alabama,Red,1,0,0
1,2,6,2,1,3,3,3,5,5,2,5,2,5,2,3,5,8,9,2,43,Control Scenario,Other,Texas,Other,0,0,0
1,7,6,3,1,1,1,5,1,1,1,1,5,4,1,2,3,6,2,2,28,"Scenario #5, Treatment",Independent,Nevada,Swing,0,0,1
1,7,6,5,1,4,3,4,4,4,4,4,1,4,4,6,4,7,2,2,32,"Scenario #6, Treatment",Other,New York,Blue,0,0,0
2,6,6,3,1,5,5,3,4,4,4,4,1,4,4,3,4,4,1,2,35,"Scenario #6, Treatment",Other,Ohio,Other,0,0,0
2,4,3,3,1,1,1,1,1,1,1,3,3,3,3,3,4,4,9,2,32,"Scenario #5, Treatment",Other,New York,Blue,0,0,0
2,5,6,2,1,4,4,3,5,5,5,4,2,4,4,5,2,2,3,2,47,Control Scenario,Republican,Washington,Blue,0,1,0
1,7,6,5,1,5,5,5,5,5,5,5,1,5,5,3,1,4,10,1,28,"Scenario #1, Treatment",Democrat,Nevada,Swing,1,0,0
2,2,3,6,1,5,3,4,1,4,3,5,2,3,3,6,1,7,1,1,10,"Scenario #4, Treatment",Democrat,Georgia,Swing,1,0,0
1,7,6,2,1,3,1,1,1,1,2,2,4,2,3,4,3,6,2,2,32,"Scenario #3, Treatment",Independent,New York,Blue,0,0,1
1,3,4,2,1,3,3,3,3,3,3,3,3,3,3,1,2,8,2,2,25,"Scenario #6, Treatment",Republican,Missouri,Red,0,1,0
2,2,6,3,1,4,2,2,2,4,4,4,2,5,5,1,1,1,3,2,22,"Scenario #2, Treatment",Democrat,Michigan,Swing,1,0,0
1,7,6,5,1,3,2,2,2,4,4,4,2,3,4,2,2,5,2,2,22,"Scenario #3, Treatment",Republican,Michigan,Swing,0,1,0
1,2,6,2,1,3,3,5,1,2,1,3,3,5,3,2,4,8,1,2,22,"Scenario #1, Treatment",Other,Michigan,Swing,0,0,0
1,4,6,5,1,1,1,5,2,3,2,4,5,4,3,6,2,4,2,2,32,"Scenario #4, Treatment",Republican,New York,Blue,0,1,0
1,4,6,5,2,1,1,2,3,2,3,3,3,3,4,4,1,3,8,2,5,"Scenario #4, Treatment",Democrat,California,Blue,1,0,0
1,7,6,6,1,4,4,3,4,4,4,4,3,4,4,3,1,2,9,2,4,"Scenario #6, Treatment",Democrat,Arkansas,Red,1,0,0
1,5,3,5,1,4,2,5,5,5,3,4,2,5,4,5,2,5,4,2,5,"Scenario #3, Treatment",Republican,California,Blue,0,1,0
1,6,6,5,1,4,3,2,3,4,4,3,4,4,4,6,1,2,4,2,46,"Scenario #2, Treatment",Democrat,Virginia,Other,1,0,0
2,6,6,3,1,4,4,4,2,2,3,4,2,5,3,5,3,6,1,2,43,Control Scenario,Independent,Texas,Other,0,0,1
1,5,4,5,1,2,2,4,4,4,4,4,1,2,4,5,2,3,3,2,43,"Scenario #6, Treatment",Republican,Texas,Other,0,1,0
2,7,6,4,1,3,2,3,3,3,4,2,2,4,4,5,2,4,1,2,46,"Scenario #1, Treatment",Republican,Virginia,Other,0,1,0
2,2,6,5,1,5,5,5,5,5,5,5,1,5,5,3,3,5,1,2,43,Control Scenario,Independent,Texas,Other,0,0,1
1,5,6,5,1,5,5,4,4,5,4,4,2,4,4,4,3,5,1,2,10,"Scenario #1, Treatment",Independent,Georgia,Swing,0,0,1
1,7,6,4,1,3,2,1,1,4,3,4,3,4,4,3,2,3,9,2,47,"Scenario #5, Treatment",Republican,Washington,Blue,0,1,0
1,5,6,2,1,4,4,4,3,4,2,4,2,4,4,4,1,4,2,2,30,"Scenario #2, Treatment",Democrat,New Jersey,Blue,1,0,0
2,4,3,3,1,4,3,4,5,4,5,4,1,4,5,3,1,1,10,2,35,"Scenario #3, Treatment",Democrat,Ohio,Other,1,0,0
1,6,6,2,1,2,2,4,1,2,3,3,2,2,4,4,4,6,3,2,30,"Scenario #4, Treatment",Other,New Jersey,Blue,0,0,0
1,2,2,2,1,3,4,2,3,3,3,4,2,3,4,6,2,8,10,2,6,"Scenario #6, Treatment",Republican,Colorado,Other,0,1,0
2,5,6,5,1,4,4,4,4,3,3,4,3,4,2,4,2,5,3,2,13,"Scenario #1, Treatment",Republican,Illinois,Blue,0,1,0
1,3,6,2,1,4,3,3,3,4,3,4,2,2,3,1,4,8,9,2,33,"Scenario #6, Treatment",Other,North Carolina,Swing,0,0,0
2,2,6,2,1,4,4,4,4,4,4,5,2,5,5,5,3,6,3,2,25,Control Scenario,Independent,Missouri,Red,0,0,1
2,5,6,3,1,2,2,3,2,3,3,3,3,4,3,4,3,6,3,2,15,"Scenario #2, Treatment",Independent,Iowa,Other,0,0,1
2,7,6,3,1,3,3,3,2,3,2,4,2,5,4,2,2,2,9,2,9,"Scenario #3, Treatment",Republican,Florida,Other,0,1,0
2,2,6,3,1,4,3,3,4,3,3,3,2,3,4,2,5,8,2,2,38,"Scenario #1, Treatment",Other,Pennsylvania,Swing,0,0,0
1,6,6,3,1,1,1,3,1,3,2,3,2,2,3,4,1,3,1,2,3,"Scenario #1, Treatment",Democrat,Arizona,Swing,1,0,0
2,2,6,3,1,2,2,4,3,4,4,5,3,4,5,3,2,4,9,2,25,"Scenario #5, Treatment",Republican,Missouri,Red,0,1,0
2,7,6,3,1,5,5,4,5,5,5,5,3,5,5,2,3,4,1,2,46,"Scenario #5, Treatment",Independent,Virginia,Other,0,0,1
1,4,6,6,1,4,3,4,4,4,3,3,2,4,3,5,2,4,2,2,1,"Scenario #5, Treatment",Republican,Alabama,Red,0,1,0
2,2,4,4,1,3,2,4,3,5,4,3,2,5,5,5,1,7,9,2,5,"Scenario #5, Treatment",Democrat,California,Blue,1,0,0
2,5,6,3,1,4,5,4,5,2,5,2,1,4,4,5,3,6,3,2,48,"Scenario #2, Treatment",Independent,West Virginia,Red,0,0,1
2,6,4,6,1,4,4,5,3,4,4,5,1,4,4,4,1,2,10,1,32,Control Scenario,Democrat,New York,Blue,1,0,0
1,7,6,5,1,3,2,2,4,4,4,3,4,4,3,3,2,4,10,1,21,"Scenario #3, Treatment",Republican,Massachusetts,Blue,0,1,0
1,6,6,2,1,4,3,2,5,5,3,5,3,4,5,2,2,5,2,2,47,"Scenario #4, Treatment",Republican,Washington,Blue,0,1,0
2,3,3,4,1,5,5,5,5,5,5,4,2,5,5,3,2,1,3,2,43,"Scenario #1, Treatment",Republican,Texas,Other,0,1,0
1,2,3,5,1,5,4,4,4,3,4,4,4,3,4,3,4,8,9,2,35,Control Scenario,Other,Ohio,Other,0,0,0
1,7,6,3,1,4,4,4,4,3,4,3,2,3,4,3,1,4,2,2,38,"Scenario #6, Treatment",Democrat,Pennsylvania,Swing,1,0,0
2,2,6,2,1,4,4,2,3,4,4,4,2,4,4,1,5,8,10,2,37,Control Scenario,Other,Oregon,Blue,0,0,0
2,3,3,5,1,4,4,4,4,4,4,4,2,4,4,3,2,3,3,2,43,"Scenario #2, Treatment",Republican,Texas,Other,0,1,0
1,6,6,6,1,5,5,4,4,4,4,4,2,4,4,3,1,2,4,2,9,"Scenario #3, Treatment",Democrat,Florida,Other,1,0,0
2,7,6,3,1,4,4,2,3,4,4,4,2,4,4,4,2,4,9,2,38,"Scenario #1, Treatment",Republican,Pennsylvania,Swing,0,1,0
2,4,4,2,1,4,4,4,2,4,4,4,2,4,4,2,2,8,3,2,9,"Scenario #6, Treatment",Republican,Florida,Other,0,1,0
1,6,6,2,1,2,2,4,3,4,4,4,3,4,4,4,1,3,10,2,49,"Scenario #5, Treatment",Democrat,Wisconsin,Swing,1,0,0
1,5,6,5,1,4,4,5,4,5,5,5,1,4,4,4,1,2,2,2,43,"Scenario #5, Treatment",Democrat,Texas,Other,1,0,0
1,2,4,6,1,4,4,5,5,5,4,5,2,3,2,4,2,3,4,1,35,"Scenario #5, Treatment",Republican,Ohio,Other,0,1,0
1,6,6,5,1,1,1,4,4,2,2,3,3,4,5,6,3,6,1,1,43,"Scenario #4, Treatment",Independent,Texas,Other,0,0,1
1,1,6,3,1,3,3,4,3,4,4,5,2,5,5,3,3,6,1,2,43,"Scenario #4, Treatment",Independent,Texas,Other,0,0,1
1,4,2,5,1,4,4,4,4,4,4,4,2,4,4,2,2,4,6,2,5,"Scenario #3, Treatment",Republican,California,Blue,0,1,0
1,6,6,4,1,5,5,4,4,4,4,4,2,5,5,5,3,7,1,2,43,"Scenario #6, Treatment",Independent,Texas,Other,0,0,1
1,7,6,4,1,2,2,4,1,2,2,3,3,4,4,3,3,7,3,1,37,"Scenario #4, Treatment",Independent,Oregon,Blue,0,0,1
1,5,3,3,1,5,5,5,5,5,5,5,1,5,5,4,1,1,1,2,22,"Scenario #1, Treatment",Democrat,Michigan,Swing,1,0,0
1,5,6,5,1,4,4,3,4,3,4,4,2,3,4,6,3,7,2,2,25,Control Scenario,Independent,Missouri,Red,0,0,1
1,7,6,5,1,2,2,3,2,4,3,4,4,2,4,4,2,4,1,2,38,"Scenario #6, Treatment",Republican,Pennsylvania,Swing,0,1,0
1,5,6,2,1,4,4,4,5,4,3,3,2,4,5,3,2,8,9,2,48,"Scenario #2, Treatment",Republican,West Virginia,Red,0,1,0
1,2,6,2,1,1,1,4,2,5,4,4,4,4,4,6,2,4,9,2,23,"Scenario #6, Treatment",Republican,Minnesota,Other,0,1,0
2,6,6,4,1,4,4,3,5,4,4,4,1,5,5,4,1,1,3,2,37,"Scenario #1, Treatment",Democrat,Oregon,Blue,1,0,0
2,6,6,5,1,3,2,2,3,2,2,3,3,4,3,4,2,2,9,2,13,"Scenario #3, Treatment",Republican,Illinois,Blue,0,1,0
1,5,6,5,1,3,3,3,5,5,5,5,1,5,5,5,3,7,2,2,32,"Scenario #2, Treatment",Independent,New York,Blue,0,0,1
1,5,6,3,1,4,4,4,4,4,3,4,2,4,4,6,2,4,1,2,32,"Scenario #5, Treatment",Republican,New York,Blue,0,1,0
1,7,6,6,1,4,4,2,3,3,4,2,3,4,2,4,4,2,9,2,6,Control Scenario,Other,Colorado,Other,0,0,0
1,6,6,5,1,5,5,5,4,5,5,5,2,5,4,5,3,6,2,1,32,"Scenario #2, Treatment",Independent,New York,Blue,0,0,1
